date,largecap,midcap,smallcap,liquid,gold,flexi
05-Sep-2019,42.4,52.002,37.0553,3013.329,12.9554,25.4532
06-Sep-2019,42.82,52.426,37.4853,3013.8161,12.6364,25.734
09-Sep-2019,42.96,52.667,38.024,3015.1683,12.6801,25.8772
11-Sep-2019,43.06,52.963,38.7244,3016.1292,12.5599,25.9175
12-Sep-2019,42.9,52.953,38.6639,3016.6284,12.4635,26.0158
13-Sep-2019,43.29,53.124,38.9292,3017.0819,12.4528,26.1602
16-Sep-2019,43.09,52.989,39.1919,3018.4101,12.4863,26.109
17-Sep-2019,42.47,52.12,38.6292,3018.8525,12.5273,25.711
18-Sep-2019,42.51,52.403,38.8405,3019.3084,12.4394,25.7089
19-Sep-2019,42.14,51.794,38.2819,3019.7581,12.3536,25.5236
20-Sep-2019,44.14,54.484,39.7383,3020.0179,12.3506,26.3088
23-Sep-2019,45.15,55.813,40.9843,3021.1507,12.4763,26.8904
24-Sep-2019,45.03,55.813,40.9139,3021.5264,12.469,26.8561
25-Sep-2019,44.41,55.144,40.5539,3021.9589,12.5684,26.4824
26-Sep-2019,45.03,55.458,40.7785,3022.4579,12.3864,26.5801
27-Sep-2019,44.9,55.189,40.4855,3023.0346,12.4025,26.5103
30-Sep-2019,44.88,54.687,40.0484,3024.7334,12.4154,26.3261
01-Oct-2019,44.47,53.604,39.4449,3025.3746,12.3458,26.2316
03-Oct-2019,44.17,53.497,39.3319,3026.4169,12.5848,25.8942
04-Oct-2019,43.63,53.13,39.0067,3026.996,12.6307,25.7689
07-Oct-2019,43.48,52.907,38.5989,3028.4401,12.6236,25.8835
09-Oct-2019,44.16,53.326,38.9835,3029.3627,12.6387,25.925
10-Oct-2019,43.87,52.875,38.6574,3029.8706,12.7113,25.834
11-Oct-2019,44.21,52.916,38.7947,3030.4256,12.6493,25.8414
14-Oct-2019,44.36,53.166,38.9024,3031.9152,12.675,26.1267
15-Oct-2019,44.69,53.15,38.825,3032.4408,12.738,26.2751
16-Oct-2019,44.79,53.124,38.8674,3032.8976,12.6712,26.4987
17-Oct-2019,45.29,53.837,39.1351,3033.3506,12.6451,26.6704
18-Oct-2019,45.53,54.715,39.8962,3033.796,12.6433,26.9315
22-Oct-2019,45.13,54.814,40.0707,3035.3786,12.6241,26.9211
23-Oct-2019,45.25,54.859,40.112,3035.7655,12.6634,26.8555
24-Oct-2019,45.12,54.714,39.9918,3036.2368,12.6663,26.9283
25-Oct-2019,45.1,54.567,39.9183,3036.682,12.8803,26.9314
29-Oct-2019,45.82,55.394,40.6774,3038.4399,12.6412,27.2798
30-Oct-2019,46.06,55.435,40.7804,3038.9367,12.6249,27.2242
31-Oct-2019,46.08,55.957,41.0137,3039.4361,12.7599,27.2633
01-Nov-2019,46.14,56.18,41.1506,3039.887,12.8145,27.3842
04-Nov-2019,46.36,56.05,41.3704,3041.1429,12.7754,27.4128
05-Nov-2019,46.21,55.526,41.0488,3041.5081,12.7562,27.4531
06-Nov-2019,46.44,55.213,40.7429,3041.8651,12.6437,27.5429
07-Nov-2019,46.55,55.585,40.8195,3042.2453,12.6755,27.5114
08-Nov-2019,46.21,55.364,40.7456,3042.6304,12.5424,27.444
11-Nov-2019,46.25,55.49,40.9101,3043.921,12.5857,27.394
13-Nov-2019,45.9,55.222,40.8325,3044.8607,12.6204,27.2241
14-Nov-2019,46.05,55.371,40.8551,3045.3169,12.6668,27.3661
15-Nov-2019,46.13,55.863,40.8466,3045.7489,12.6037,27.3939
18-Nov-2019,46.18,56.171,40.884,3047.0341,12.5445,27.4351
19-Nov-2019,46.35,56.178,40.8726,3047.485,12.618,27.4934
20-Nov-2019,46.44,56.311,40.9685,3047.9806,12.6727,27.5405
21-Nov-2019,46.17,55.989,40.9366,3048.395,12.591,27.501
22-Nov-2019,46.06,55.972,40.7476,3048.8325,12.5973,27.3172
25-Nov-2019,46.71,56.317,40.9322,3050.1333,12.519,27.4561
26-Nov-2019,46.57,55.837,40.823,3050.5567,12.4661,27.4802
27-Nov-2019,46.77,56.148,40.8223,3051.0755,12.4552,27.5309
28-Nov-2019,47.02,56.639,40.9837,3051.5522,12.4592,27.6738
29-Nov-2019,46.7,56.65,41.0418,3052.0933,12.4956,27.5924
02-Dec-2019,46.68,56.402,40.831,3053.4143,12.5078,27.4199
03-Dec-2019,46.44,56.087,40.5904,3053.8292,12.5304,27.2169
04-Dec-2019,46.68,56.263,40.6621,3054.2986,12.6186,27.3319
05-Dec-2019,46.49,56.284,40.5712,3054.4763,12.5994,27.2961
06-Dec-2019,46.16,55.669,40.2266,3054.9323,12.5717,27.155
09-Dec-2019,46.19,55.629,40.0313,3056.2926,12.4478,27.2653
10-Dec-2019,45.95,55.116,39.6254,3056.7661,12.4622,27.1301
11-Dec-2019,46.17,55.34,39.5782,3057.2362,12.4513,27.1332
12-Dec-2019,46.37,55.723,40.0024,3057.6631,12.4731,27.2358
13-Dec-2019,46.83,56.117,40.3322,3058.0367,12.4399,27.2862
16-Dec-2019,46.65,55.894,40.23,3059.3044,12.5056,27.1952
17-Dec-2019,47.1,56.0,40.4621,3059.7532,12.5447,27.3519
18-Dec-2019,47.23,55.888,40.4682,3060.1819,12.5601,27.4085
19-Dec-2019,47.35,55.886,40.4704,3060.6657,12.5465,27.4748
20-Dec-2019,47.43,55.855,40.5406,3061.0526,12.569,27.5945
23-Dec-2019,47.45,55.855,40.5219,3062.3246,12.6026,27.6495
24-Dec-2019,47.36,55.942,40.6617,3062.7187,12.6808,27.7282
26-Dec-2019,47.08,56.137,40.7781,3063.5906,12.7904,27.6213
27-Dec-2019,47.54,56.729,41.1545,3064.0776,12.8315,27.8783
30-Dec-2019,47.57,56.87,41.3584,3065.2946,12.8515,27.8969
31-Dec-2019,47.26,56.847,41.4306,3065.6992,12.8855,27.7455
01-Jan-2020,47.33,56.894,41.6967,3066.1972,12.8919,27.8018
02-Jan-2020,47.65,57.51,42.3014,3066.8625,12.9138,27.9504
03-Jan-2020,47.43,57.333,42.2612,3067.2753,13.226,27.9797
06-Jan-2020,46.62,56.337,41.2846,3068.4399,13.5238,27.6539
07-Jan-2020,46.81,56.633,41.7622,3068.8619,13.2949,27.764
08-Jan-2020,46.73,56.553,41.7311,3069.252,13.5051,27.8038
09-Jan-2020,47.39,57.422,42.4596,3069.6759,13.1644,28.0164
10-Jan-2020,47.54,57.528,42.7904,3069.981,13.1044,28.0776
13-Jan-2020,47.86,57.812,43.2852,3071.0292,13.035,28.0895
14-Jan-2020,48.03,58.229,43.6431,3071.3658,13.0127,28.2853
15-Jan-2020,48.01,58.71,44.039,3071.8103,13.1007,28.3599
16-Jan-2020,48.03,59.152,44.389,3072.2366,13.1065,28.4077
17-Jan-2020,48.04,59.632,44.6123,3072.6344,13.1185,28.5285
20-Jan-2020,47.67,59.216,44.3645,3073.9609,13.1747,28.4998
21-Jan-2020,47.39,59.235,44.2501,3074.3949,13.1561,28.4558
22-Jan-2020,47.17,59.08,44.193,3074.8086,13.1477,28.4956
23-Jan-2020,47.53,59.474,44.448,3075.2441,13.1687,28.6018
24-Jan-2020,47.88,59.735,44.5654,3075.6617,13.2027,28.5822
27-Jan-2020,47.42,59.753,44.5225,3076.943,13.3896,28.3813
28-Jan-2020,47.1,59.762,44.4756,3077.3947,13.365,28.2831
29-Jan-2020,47.38,59.985,44.6652,3077.8228,13.2847,28.4958
30-Jan-2020,47.05,59.768,44.189,3078.2761,13.4063,28.4736
31-Jan-2020,46.73,59.557,44.1082,3078.6931,13.4027,28.436
03-Feb-2020,45.66,58.479,43.2079,3079.9755,13.4557,28.2736
04-Feb-2020,46.62,59.035,43.8847,3080.411,13.3235,28.7975
05-Feb-2020,47.09,59.477,44.254,3080.8454,13.2125,28.904
06-Feb-2020,47.28,59.682,44.5088,3081.3145,13.2976,28.9754
07-Feb-2020,47.29,60.241,44.5715,3081.7855,13.363,29.0818
10-Feb-2020,46.92,59.928,44.3218,3083.0825,13.4215,29.0109
11-Feb-2020,47.2,59.851,44.4459,3083.5832,13.3969,29.222
12-Feb-2020,47.52,59.867,44.5336,3084.0677,13.3846,29.2645
13-Feb-2020,47.39,59.901,44.4588,3084.5292,13.4455,29.2967
14-Feb-2020,47.13,59.919,44.4542,3084.9549,13.4165,29.1333
17-Feb-2020,46.79,59.595,44.0987,3086.2452,13.4893,29.1746
18-Feb-2020,46.63,59.342,44.0258,3086.7001,13.5256,29.0614
19-Feb-2020,47.13,60.276,44.7076,3087.1277,13.7364,29.2707
20-Feb-2020,47.02,60.969,44.9316,3087.5367,13.6969,29.2508
24-Feb-2020,46.01,60.153,44.1454,3089.2328,14.3654,28.813
25-Feb-2020,45.83,59.845,44.2234,3089.6604,14.0094,28.378
26-Feb-2020,45.35,59.281,43.8455,3090.0676,14.0531,27.9758
27-Feb-2020,45.18,58.951,43.4359,3090.3095,13.9919,27.9938
28-Feb-2020,43.73,57.395,41.6951,3090.7806,13.9841,27.1963
02-Mar-2020,43.38,57.042,41.4882,3092.0525,13.8208,27.0962
03-Mar-2020,44.06,57.825,41.8489,3092.5193,13.8642,27.575
04-Mar-2020,43.74,56.837,41.1409,3093.36,14.2168,27.2193
05-Mar-2020,43.77,56.956,41.4008,3094.0018,14.2429,27.4586
06-Mar-2020,42.82,55.836,40.7777,3094.5869,14.6571,26.822
09-Mar-2020,41.05,53.938,38.9735,3096.3775,14.3867,25.9759
11-Mar-2020,40.85,53.525,38.7285,3097.4302,14.2705,26.0018
12-Mar-2020,37.53,49.758,35.672,3097.7833,14.1511,24.5251
13-Mar-2020,38.85,50.786,36.2752,3097.9217,13.7426,24.1784
16-Mar-2020,36.27,47.965,34.3604,3099.1696,13.5416,23.681
17-Mar-2020,35.39,46.895,33.497,3099.4782,13.0689,22.798
18-Mar-2020,33.55,44.579,31.4149,3099.4239,13.2552,22.3825
19-Mar-2020,32.83,42.913,30.18,3097.8022,13.2441,21.7693
20-Mar-2020,34.43,44.46,30.8543,3098.1051,13.4906,22.0954
23-Mar-2020,30.12,38.72,27.0878,3097.3886,13.9832,20.2032
24-Mar-2020,30.82,39.075,26.823,3095.6858,14.4958,20.1555
25-Mar-2020,32.6,40.119,27.654,3096.3487,14.6797,21.146
26-Mar-2020,33.75,41.319,28.6876,3098.0308,14.4143,21.4423
27-Mar-2020,33.74,41.446,28.9338,3106.2276,14.6644,21.8545
30-Mar-2020,32.66,40.439,28.1241,3107.9163,14.766,21.277
31-Mar-2020,33.81,41.453,29.1479,3109.0184,14.5029,21.8587
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
01-Apr-2020,32.52,40.645,28.6995,3109.4327,14.4352,21.5211
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
03-Apr-2020,31.94,39.823,28.4268,3110.9003,14.6294,21.2603
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
07-Apr-2020,34.62,41.318,29.7816,3112.135,14.8591,22.5687
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
08-Apr-2020,34.63,42.0,30.3582,3112.4875,14.9985,22.8569
